DIV,WD,County,State,Station Name,DWR Abbrev,USGS Station ID,Data Source,Status,POR Start,POR End,UTM X,UTM Y,Location Accuracy,More Information,Location,Latitude,Longitude
1,3,LARIMER,CO,N FK CACHE LA POUDRE R BLW HALLIGAN RES NR VA DALE,NOCALACO,6751150,USGS,Active,1998,2018,471517.9,4525304.1,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=2328&sfType=StreamFlow&freq=Monthly&sTab=1&sValue=06751150,"(40.878316, -105.338041)",40.878316,-105.338041
3,22,CONEJOS,CO,NORTH BRANCH CONEJOS RIVER NEAR CONEJOS,NORCONCO,,DWR,Active,1999,2018,410330.5,4106636.3,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=2329&sfType=StreamFlow&freq=Monthly&sTab=2&sValue=NORCONCO,"(37.101753, -106.009141)",37.101753,-106.009141
4,40,DELTA,CO,NORTH FORK GUNNISON RIVER BELOW LEROUX CREEK,NORLUXCO,9135950,DWR,Active,1997,2018,262086,4296865,,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=2330&sfType=StreamFlow&freq=Monthly&sTab=2&sValue=NORLUXCO,"(38.788454, -107.739182)",38.788454,-107.739182
4,59,GUNNISON,CO,"OHIO CREEK ABOVE MOUTH NR GUNNISON, CO",OHIOCRCO,9113980,USGS,Active,1999,2018,331780.6,4272801.3,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=2331&sfType=StreamFlow&freq=Monthly&sTab=1&sValue=09113980,"(38.58777, -106.931432)",38.58777,-106.931432
5,72,MESA,CO,"OWENS CREEK DITCH NEAR RENO MOUNTAIN, CO",OWECRECO,,DWR,Active,1996,2018,276758.9,4346781.8,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=2332&sfType=StreamFlow&freq=Monthly&sTab=2&sValue=OWECRECO,"(39.241645, -107.586732)",39.241645,-107.586732
1,9,JEFFERSON,CO,"TURKEY CR. AT MOUTH OF CANYON, NR. MORRISON, CO",,6710995,USGS,Historic,1998,2001,483240.1,4385630,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=2335&sfType=StreamFlow&freq=Monthly&sTab=1&sValue=06710995,"(39.620266, -105.195267)",39.620266,-105.195267
3,20,RIO GRANDE,CO,PRAIRIE DITCH NEAR SEVEN-MILE PLAZA,PRADITCO,,DWR,Active,1999,2013,391354.1,4167200.8,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=2336&sfType=StreamFlow&freq=Monthly&sTab=2&sValue=PRADITCO,"(37.645543, -106.231545)",37.645543,-106.231545
7,32,MONTEZUMA,CO,ROCKY FORD CANAL #2 ABOVE TOTTEN RESERVOIR NEAR CORTE,RF2ATOCO,,DWR,Active,1998,2018,188483.5,4144025.5,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=2337&sfType=StreamFlow&freq=Monthly&sTab=2&sValue=RF2ATOCO,"(37.390687, -108.518633)",37.390687,-108.518633
2,17,Otero,CO,ROCKY FORD RETURN FOR AURORA,RFDRETCO,,AURO,Active,1993,2018,604603,4217902,,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=2340&sfType=StreamFlow&freq=Monthly&sTab=2&sValue=RFDRETCO,"(38.102887, -103.806947)",38.102887,-103.806947
3,25,SAGUACHE,CO,RITO ALTO CREEK NEAR CRESTONE,RITCRECO,,DWR,Active,1999,2018,433360.3,4214758.5,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=2342&sfType=StreamFlow&freq=Monthly&sTab=2&sValue=RITCRECO,"(38.078152, -105.759833)",38.078152,-105.759833
3,22,CONEJOS,CO,ROMERO DITCH NEAR CONEJOS,ROMDITCO,,DWR,Active,2000,2018,407714.7,4105016.8,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=2343&sfType=StreamFlow&freq=Monthly&sTab=2&sValue=ROMDITCO,"(37.086907, -106.038366)",37.086907,-106.038366
3,24,,NM,"SANTISTEVAN CREEK NEAR COSTILLA, NM.",SANCOSNM,8253500,USGS,Active,1937,2018,474949.9,4082059.6,GPS,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=2345&sfType=StreamFlow&freq=Monthly&sTab=1&sValue=08253500,"(36.884167, -105.281111)",36.884167,-105.281111
3,25,SAGUACHE,CO,SAN ISABEL CREEK NEAR CRESTONE,SANCRECO,,DWR,Active,1999,2018,436979.9,4209868.5,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=2346&sfType=StreamFlow&freq=Monthly&sTab=2&sValue=SANCRECO,"(38.034342, -105.71813)",38.034342,-105.71813
3,20,RIO GRANDE,CO,SAN LUIS VALLEY CANAL NEAR RIO GRANDE-ALAMOSA COUNTY LINE,SLVCANCO,,DWR,Active,1999,2018,407166,4159374.8,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=2347&sfType=StreamFlow&freq=Monthly&sTab=2&sValue=SLVCANCO,"(37.57675, -106.051348)",37.57675,-106.051348
5,38,PITKIN,CO,SNOWMASS CREEK,SNOCRECO,9077000,DWR,Active,1997,2018,329007.8,4341830,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=2348&sfType=StreamFlow&freq=Monthly&sTab=2&sValue=SNOCRECO,"(39.20893, -106.98046)",39.20893,-106.98046
3,25,SAGUACHE,CO,SOUTH CRESTONE CREEK NEAR CRESTONE,SOUCRECO,,DWR,Active,1999,2018,438340.6,4204179,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=2349&sfType=StreamFlow&freq=Monthly&sTab=2&sValue=SOUCRECO,"(37.983165, -105.702133)",37.983165,-105.702133
3,25,SAGUACHE,CO,SPANISH CREEK NEAR CRESTONE,SPACRECO,,DWR,Active,1999,2018,441857.8,4200775,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=2350&sfType=StreamFlow&freq=Monthly&sTab=2&sValue=SPACRECO,"(37.952719, -105.661811)",37.952719,-105.661811
1,7,CLEAR CREEK,CO,STRAIGHT CR. TUNNEL AT EAST PORTAL OF EISENHOWER,STCTUNCO,,DWR,Historic,1994,2018,422549,4392540,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=2351&sfType=StreamFlow&freq=Monthly&sTab=2&sValue=STCTUNCO,"(39.679179, -105.903129)",39.679179,-105.903129
1,23,PARK,CO,TARRYALL CREEK BELOW TARRYALL RESERVOIR,TARTARCO,,DWR,Active,1975,2018,448004.9,4341554,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=2353&sfType=StreamFlow&freq=Monthly&sTab=2&sValue=TARTARCO,"(39.221723, -105.602354)",39.221723,-105.602354
1,23,PARK,CO,"TARRYALL CREEK BLW PARK GULCH NR COMO, CO",TARPARCO,6697100,USGS,Historic,1997,2001,432078.7,4348328.4,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=2354&sfType=StreamFlow&freq=Monthly&sTab=1&sValue=06697100,"(39.281655, -105.787511)",39.281655,-105.787511
5,51,GRAND,CO,"RANCH CREEK BLW MEADOW CR NR TABERNASH, CO",RANMEACO,9033100,USGS,Active,1997,2018,429313,4427975,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=2360&sfType=StreamFlow&freq=Monthly&sTab=1&sValue=09033100,"(39.999006, -105.828094)",39.999006,-105.828094
7,32,MONTEZUMA,CO,TOWAOC CANAL WEST CHANNEL,TOWWESCO,,DWR,Active,1995,2012,171322.2,4124411,,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=2361&sfType=StreamFlow&freq=Monthly&sTab=2&sValue=TOWWESCO,"(37.20832, -108.7034)",37.20832,-108.7034
5,36,SUMMIT,CO,"VIDLER TUNNEL, WEST PORTAL",VIDLERCO,,DWR,Historic,1998,1998,432003.4,4386127.2,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=2363&sfType=StreamFlow&freq=Monthly&sTab=2&sValue=VIDLERCO,"(39.622208, -105.792235)",39.622208,-105.792235
2,10,EL PASO,CO,"COTTONWOOD CR AT COWPOKE RD. AT COLO SPRINGS, CO",COTCOWCO,7103977,USGS,Historic,1998,2008,524818.1,4311389.6,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=2366&sfType=StreamFlow&freq=Monthly&sTab=1&sValue=07103977,"(38.951105, -104.713586)",38.951105,-104.713586
3,99,,NM,"LOWER WILLOW CREEK ABOVE HERON, NM.",WILHERNM,,NMEX,Historic,2001,2002,,,,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=2367&sfType=StreamFlow&freq=Monthly&sTab=2&sValue=WILHERNM,,,
1,4,LARIMER,CO,WIND RIVER DIVERTED,WINRIVCO,,DWR,Historic,2000,2001,,,,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=2369&sfType=StreamFlow&freq=Monthly&sTab=2&sValue=WINRIVCO,,,
1,64,PUEBLO,NE,"SOUTH PLATTE RIVER NEAR ROSCOE, NE.",PLAROSNE,6764880,USGS,Active,1982,2018,787381.4,4558407,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=2371&sfType=StreamFlow&freq=Monthly&sTab=1&sValue=06764880,"(41.126111, -101.576667)",41.126111,-101.576667
3,24,,NM,"COSTILLA CREEK NEAR COSTILLA, NM",COSCOSNM,8255500,USGS,Active,1936,2018,454859.5,4091316.2,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=2372&sfType=StreamFlow&freq=Monthly&sTab=1&sValue=08255500,"(36.966861, -105.507111)",36.966861,-105.507111
3,20,,NM,"RIO CHAMA BELOW EL VADO DAM, NM",RCHELVNM,8285500,USGS,Active,1935,2018,345691,4049708.9,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=2373&sfType=StreamFlow&freq=Monthly&sTab=1&sValue=08285500,"(36.580383, -106.724767)",36.580383,-106.724767
3,20,,NM,"RIO GRANDE RIVER AT OTOWI BRIDGE NEAR SAN ILDEFONSO, NM.",RIOOTANM,8313000,USGS,Active,1895,2018,396869.1,3970631.3,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=2374&sfType=StreamFlow&freq=Monthly&sTab=1&sValue=08313000,"(35.8745, -106.142444)",35.8745,-106.142444
3,20,,NM,"RIO GRANDE FLOODWAY AT SAN ACACIA, NM",RGFSANNM,8354900,USGS,Active,1958,2018,325900.3,3792201.8,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=2375&sfType=StreamFlow&freq=Monthly&sTab=1&sValue=08354900,"(34.256389, -106.890833)",34.256389,-106.890833
3,99,,NM,"RIO GRANDE AT SAN ACACIA, NM.",,8355000,USGS,Historic,1936,1964,325380.5,3791910.7,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=2376&sfType=StreamFlow&freq=Monthly&sTab=1&sValue=08355000,"(34.253678, -106.896417)",34.253678,-106.896417
3,20,,NM,"RIO GRANDE FLOODWAY AT SAN MARCIAL, NM",SMFRIONM,8358400,USGS,Active,1949,2018,314876.2,3728363.7,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=2377&sfType=StreamFlow&freq=Monthly&sTab=1&sValue=08358400,"(33.679083, -106.997)",33.679083,-106.997
3,99,,NM,"RIO GRANDE AT SAN MARCIAL, NM",,8358500,USGS,Historic,1899,1964,315319.6,3728525.9,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=2378&sfType=StreamFlow&freq=Monthly&sTab=1&sValue=08358500,"(33.680622, -106.992253)",33.680622,-106.992253
3,20,,NM,"RIO GRANDE BELOW ELEPHANT BUTTE DAM, NM",RIOELENM,8361000,USGS,Active,1916,2018,294176.9,3669919.1,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=2379&sfType=StreamFlow&freq=Monthly&sTab=1&sValue=08361000,"(33.148511, -107.206783)",33.148511,-107.206783
3,99,,NM,"RIO GRANDE BLW CABALLO DAM, NM",,8362500,USGS,Historic,1938,2013,285524.4,3640858.9,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=2380&sfType=StreamFlow&freq=Monthly&sTab=1&sValue=08362500,"(32.884911, -107.292697)",32.884911,-107.292697
,38,,CO,"ROARING FORK RIVER BLW MAROON CREEK NR ASPEN, CO",,9076300,USGS,Historic,2018,2018,339673,4343189,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=8584&sfType=StreamFlow&freq=Monthly&sTab=1&sValue=09076300,"(39.2232, -106.857308)",39.2232,-106.857308
1,3,,CO,JOE WRIGHT CREEK BELOW CHAMBERS RESERVOIR,JWCCHACO,,DWR,Active,2018,2018,428695.4,4494942.5,,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=8593&sfType=StreamFlow&freq=Monthly&sTab=2&sValue=JWCCHACO,"(40.60222, -105.842788)",40.60222,-105.842788
1,7,,CO,COORS B2/B6 LAKES FROM WANNAMAKER DITCH,COOB2LCO,,DWR,Active,2018,2018,483949,4402461,GPS,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=8594&sfType=StreamFlow&freq=Monthly&sTab=2&sValue=COOB2LCO,"(39.771937, -105.187428)",39.771937,-105.187428
,51,,CO,"LITTLE CABIN CREEK NEAR TABERNASH, CO",,9032050,USGS,Historic,2018,2018,436850,4425194,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=8611&sfType=StreamFlow&freq=Monthly&sTab=1&sValue=09032050,"(39.974544, -105.739536)",39.974544,-105.739536
,51,,CO,"MEADOW CREEK BLW MEADOW CREEK RES NR TABERNASH, CO",,9032990,USGS,Historic,2018,2018,435673,4433804,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=8612&sfType=StreamFlow&freq=Monthly&sTab=1&sValue=09032990,"(40.052028, -105.754167)",40.052028,-105.754167
,51,,CO,"MEADOW CREEK DIVERSION NEAR TABERNASH, CO",,9033010,USGS,Historic,2018,2018,433493,4433630,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=8613&sfType=StreamFlow&freq=Monthly&sTab=1&sValue=09033010,"(40.050286, -105.779706)",40.050286,-105.779706
,51,,CO,"HURD CREEK NEAR TABERNASH, CO",,9032300,USGS,Historic,2018,2018,434994,4429506,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=8618&sfType=StreamFlow&freq=Monthly&sTab=1&sValue=09032300,"(40.01325, -105.761694)",40.01325,-105.761694
1,7,CLEAR CREEK,CO,"CLEAR CR. ABV. GEORGETOWN LAKE NR GEORGETOWN, CO",CLEGLKCO,,DWR,Active,1997,2018,440479.4,4396786.5,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=2381&sfType=StreamFlow&freq=Monthly&sTab=2&sValue=CLEGLKCO,"(39.718876, -105.694448)",39.718876,-105.694448
1,7,CLEAR CREEK,CO,"CLEAR CR. BLW. GEORGETOWN LAKE NR GEORGETOWN, CO.",,3.94359E+14,USGS,Historic,1997,2002,440943.9,4398355.3,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=2382&sfType=StreamFlow&freq=Monthly&sTab=1&sValue=394359105411900,"(39.733043, -105.68917)",39.733043,-105.68917
1,7,CLEAR CREEK,CO,"HOOP CREEK AT MOUTH NEAR BERTHOUD FALLS, CO",,3.94634E+14,USGS,Historic,1997,2000,432915.9,4403200.1,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=2383&sfType=StreamFlow&freq=Monthly&sTab=1&sValue=394634105465800,"(39.776098, -105.783341)",39.776098,-105.783341
5,51,GRAND,CO,"MEADOW CREEK AT MOUTH NR TABERNASH, CO",,4.00016E+14,USGS,Historic,1997,1999,430055.7,4428570.5,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=2384&sfType=StreamFlow&freq=Monthly&sTab=1&sValue=400016105490800,"(40.004431, -105.819454)",40.004431,-105.819454
6,58,ROUTT,CO,LAKE CATAMOUNT SPILLWAY,YAMBELCO,,DWR,Active,1999,2018,347098.5,4469789,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=2401&sfType=StreamFlow&freq=Monthly&sTab=2&sValue=YAMBELCO,"(40.364669, -106.800845)",40.364669,-106.800845
5,39,GUNNISON,CO,WEST RIFLE CREEK ABOVE RIFLE GAP RESERVOIR,WESRIFCO,,BOR,Active,1999,2018,261601.3,4391909,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=2402&sfType=StreamFlow&freq=Monthly&sTab=2&sValue=WESRIFCO,"(39.64377, -107.778297)",39.64377,-107.778297
2,17,CROWLEY,CO,LAKE HENRY RESERVOIR (OUTFLOW),HENOUTCO,,COSP,Active,2000,2018,611843.9,4234745.5,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=2406&sfType=StreamFlow&freq=Monthly&sTab=2&sValue=HENOUTCO,"(38.25379, -103.721728)",38.25379,-103.721728
2,14,PUEBLO,CO,HUERFANO-CUCHARAS DITCH,CUCHUECO,,DWR,Active,1999,2018,546763.7,4206286.5,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=2407&sfType=StreamFlow&freq=Monthly&sTab=2&sValue=CUCHUECO,"(38.003045, -104.467354)",38.003045,-104.467354
3,35,COSTILLA,CO,MOUNTAIN HOME RESERVOIR (OUTFLOW),MTNOUTCO,,DWR,Active,1999,2018,465037.5,4138656.8,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=2408&sfType=StreamFlow&freq=Monthly&sTab=2&sValue=MTNOUTCO,"(37.394027, -105.394994)",37.394027,-105.394994
4,40,DELTA,CO,BIG DITCH ON SURFACE CREEK AT CEDAREDGE,BIGSURCO,,DWR,Active,1992,2018,246655,4309915,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=2409&sfType=StreamFlow&freq=Monthly&sTab=2&sValue=BIGSURCO,"(38.901605, -107.921438)",38.901605,-107.921438
1,9,JEFFERSON,CO,BEAR CREEK RESERVOIR (OUTFLOW),BCROUTCO,,DWR,Active,1998,2018,488532.5,4389735,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=2410&sfType=StreamFlow&freq=Monthly&sTab=2&sValue=BCROUTCO,"(39.657347, -105.133693)",39.657347,-105.133693
5,45,,CO,ALSBURY RESERVOIR (OUTFLOW),ALSOUTCO,,DWR,Active,2000,2018,286087.3,4356681.5,,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=2411&sfType=StreamFlow&freq=Monthly&sTab=2&sValue=ALSOUTCO,"(39.333127, -107.481899)",39.333127,-107.481899
1,4,LARIMER,CO,BOULDER-LARIMER BYPASS NEAR BERTHOUD,BOUBYPCO,,DWR,Active,1998,2018,485050.3,4456488.5,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=2412&sfType=StreamFlow&freq=Monthly&sTab=2&sValue=BOUBYPCO,"(40.258726, -105.175817)",40.258726,-105.175817
1,4,LARIMER,CO,GREELEY LOVELAND BYPASS AT LOVELAND,GREBYPCO,,DWR,Active,1994,2016,490949.8,4471972.9,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=2413&sfType=StreamFlow&freq=Monthly&sTab=2&sValue=GREBYPCO,"(40.398312, -105.106647)",40.398312,-105.106647
5,37,EAGLE,CO,HOMESTAKE RESERVOIR (OUTFLOW),HOMOUTCO,,COSP,Active,2000,2008,374320.9,4358480.1,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=2414&sfType=StreamFlow&freq=Monthly&sTab=2&sValue=HOMOUTCO,"(39.366647, -106.458926)",39.366647,-106.458926
1,3,LARIMER,CO,HORSETOOTH RESERVOIR (OUTFLOW),HOROUTCO,,NWBOR,Active,2000,2018,485501,4494428.2,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=2415&sfType=StreamFlow&freq=Monthly&sTab=2&sValue=HOROUTCO,"(40.600534, -105.171368)",40.600534,-105.171368
1,23,PARK,CO,SOUTH PLATTE RIVER BELOW ANTERO RESERVOIR UPPER GAGE,PLAANTC2,,DWR,Historic,2000,2004,422923.8,4316412.7,,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=2416&sfType=StreamFlow&freq=Monthly&sTab=2&sValue=PLAANTC2,"(38.993326, -105.890017)",38.993326,-105.890017
2,17,LINCOLN,CO,DOUGLAS RESERVOIR AT SMITH RANCH NEAR RUSH (OUTFLOW),DOUOUTCO,,DWR,Active,2000,2018,596699.4,4285737.2,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=2417&sfType=StreamFlow&freq=Monthly&sTab=2&sValue=DOUOUTCO,"(38.714996, -103.887736)",38.714996,-103.887736
7,30,CLEAR CREEK,CO,ELBERT CREEK ABOVE CASCADE RESERVOIR,ELACASCO,,DWR,Active,2000,2018,251617.1,4162921,,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=2418&sfType=StreamFlow&freq=Monthly&sTab=2&sValue=ELACASCO,"(37.579864, -107.812795)",37.579864,-107.812795
2,14,PUEBLO,CO,ARKANSAS RIVER NEAR NEPESTA (TEST),ARKNEPC2,,DWR,Historic,2000,2000,572400.7,4226572.1,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=2419&sfType=StreamFlow&freq=Monthly&sTab=2&sValue=ARKNEPC2,"(38.184168, -104.173301)",38.184168,-104.173301
2,16,HUERFANO,CO,"CUCHARAS RIVER AT HARRISON BRIDGE NEAR LA VETA, CO",CRHBLVCO,,DWR,Active,2000,2018,505615.7,4155906,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=2420&sfType=StreamFlow&freq=Monthly&sTab=2&sValue=CRHBLVCO,"(37.550147, -104.936431)",37.550147,-104.936431
1,23,PARK,CO,"MOSQUITO CREEK NEAR ALMA, CO",MOSALMCO,6693800,USGS,Historic,1998,2004,409326.7,4347264.8,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=2421&sfType=StreamFlow&freq=Monthly&sTab=1&sValue=06693800,"(39.26999, -106.05113)",39.26999,-106.05113
1,8,DOUGLAS,CO,"EAST PLUM CR ABV HASKINS GULCH NR CASTLE ROCK, CO",PLUCASCO,6708800,USGS,Active,1999,2018,508210.4,4363723.3,GPS,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=2422&sfType=StreamFlow&freq=Monthly&sTab=1&sValue=06708800,"(39.423, -104.904611)",39.423,-104.904611
2,11,CHAFFEE,CO,"ARKANSAS RIVER BELOW GRANITE, CO",ARKBGNCO,7087050,USGS,Active,1999,2018,394323.1,4316929.2,GPS,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=2423&sfType=StreamFlow&freq=Monthly&sTab=1&sValue=07087050,"(38.994994, -106.220298)",38.994994,-106.220298
5,51,GRAND,CO,FRASER RIVER BLW CROOKED CR AT TABERNASH CO,FRATABCO,9033300,USGS,Active,1998,2018,427598.5,4428866.7,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=2424&sfType=StreamFlow&freq=Monthly&sTab=1&sValue=09033300,"(40.006892, -105.848272)",40.006892,-105.848272
2,17,BENT,CO,PURGATOIRE RIVER BLW HIGHLAND DAM NR LAS ANIMAS,PURHILCO,,DWR,Active,2000,2018,649374,4196192,,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=2425&sfType=StreamFlow&freq=Monthly&sTab=2&sValue=PURHILCO,"(37.90101, -103.301003)",37.90101,-103.301003
2,17,BENT,CO,HIGHLAND CANAL,HILCANCO,,DWR,Active,2000,2018,649374,4196192,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=2426&sfType=StreamFlow&freq=Monthly&sTab=2&sValue=HILCANCO,"(37.90101, -103.301003)",37.90101,-103.301003
1,4,LARIMER,CO,ST. VRAIN SUPPLY CANAL BELOW CARTER LAKE,SVSCARCO,,DWR,Historic,2001,2004,,,,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=2427&sfType=StreamFlow&freq=Monthly&sTab=2&sValue=SVSCARCO,,,
1,4,LARIMER,CO,WIND RIVER BYPASS,WINBYPCO,,NWBOR,Active,2000,2018,451014.2,4464338.5,,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=2428&sfType=StreamFlow&freq=Monthly&sTab=2&sValue=WINBYPCO,"(40.328145, -105.576656)",40.328145,-105.576656
5,72,MESA,CO,BULL CREEK ABOVE SOUTH SIDE CANAL NR MOLINA,BULLCRCO,,DWR,Active,2001,2018,236562.5,4336303.7,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=2429&sfType=StreamFlow&freq=Monthly&sTab=2&sValue=BULLCRCO,"(39.136091, -108.047846)",39.136091,-108.047846
5,72,MESA,CO,"PLATEAU CREEK BELOW COLLBRAN, CO",PLABCOCO,9097900,USGS,Active,2003,2009,243543.3,4347585.7,GPS,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=2430&sfType=StreamFlow&freq=Monthly&sTab=1&sValue=09097900,"(39.239701, -107.971459)",39.239701,-107.971459
2,10,EL PASO,CO,"DEADMANS CR ABV DEADMANS LAKE AT USAF ACADEMY, CO",,7103785,USGS,Historic,2000,2003,508584.1,4319463.1,GPS,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=2431&sfType=StreamFlow&freq=Monthly&sTab=1&sValue=07103785,"(39.024167, -104.900833)",39.024167,-104.900833
2,10,EL PASO,CO,"MONUMENT CR BEL SEWAGE TR PLANT AT USAF ACADEMY,CO",,7103790,USGS,Historic,2000,2003,514676.3,4314724.9,GPS,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=2432&sfType=StreamFlow&freq=Monthly&sTab=1&sValue=07103790,"(38.981389, -104.830556)",38.981389,-104.830556
2,10,EL PASO,CO,"WEST MONUMENT CR AT MOUTH AT USAF ACADEMY, CO",,7103930,USGS,Historic,2000,2003,514247.7,4312227.3,GPS,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=2433&sfType=StreamFlow&freq=Monthly&sTab=1&sValue=07103930,"(38.958889, -104.835556)",38.958889,-104.835556
2,10,EL PASO,CO,"MONUMENT CR AT SOUTH BOUNDARY USAF ACADEMY, CO",,7103940,USGS,Historic,2000,2003,514441.2,4311703.6,GPS,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=2434&sfType=StreamFlow&freq=Monthly&sTab=1&sValue=07103940,"(38.954167, -104.833333)",38.954167,-104.833333
2,10,EL PASO,CO,"KETTLE CREEK ABOVE USAF ACADEMY, CO",,7103960,USGS,Historic,2000,2008,517444.4,4314144.8,GPS,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=2435&sfType=StreamFlow&freq=Monthly&sTab=1&sValue=07103960,"(38.976111, -104.798611)",38.976111,-104.798611
5,37,EAGLE,CO,"GORE CREEK ABV RED SANDSTONE CREEK AT VAIL, CO",GORREDCO,9066325,USGS,Active,1999,2018,380321.2,4388853.1,User supplied,http://www.dwr.state.co.us/streamflow/StreamFlow.aspx?station_num=2436&sfType=StreamFlow&freq=Monthly&sTab=1&sValue=09066325,"(39.641097, -106.394752)",39.641097,-106.394752
